driver_age,driving_experience_years,accident_history_count,license_points,vehicle_age_years,vehicle_value_brl,annual_mileage_km,has_deductible,monthly_insurance_cost,driver_gender_F,driver_gender_M,vehicle_type_Hatchback,vehicle_type_Minivan,vehicle_type_Pickup,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Sports,usage_type_Entrega,usage_type_Pessoal,usage_type_Trabalho,usage_type_Uber,region_Centro-Oeste,region_Nordeste,region_Norte,region_Sudeste,region_Sul,city_size_Grande,city_size_Media,city_size_Pequena,coverage_type_Básica,coverage_type_Completa,coverage_type_Intermediária
1.1520239845035813,1.0855448455662209,-0.08996257177515644,0.005976249766370665,1.1288308694753881,-1.064622709699709,0.10737057370471333,1,150.54,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1.6880204878057217,1.7561724143351225,-0.08996257177515644,0.005976249766370665,1.585246868454621,-1.1036477981623418,-1.59090193324101,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
-1.5949580949198878,-1.529902672632495,-0.9115385697217911,-0.7410549710299619,1.585246868454621,-1.1036477981623418,-1.3580990578857794,1,150.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.6830270441142086,0.61610554742799,-0.9115385697217911,-0.7410549710299619,-1.1532491254207768,-0.02612377642136104,1.5367662462311524,1,284.59,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1.6210209248929541,1.6220469005813423,0.7316134261714783,0.005976249766370665,0.6724148704961551,-0.836324113463763,0.4330149561085162,0,545.31,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
-1.3269598432688177,-1.2616516451249344,1.553189424118113,0.005976249766370665,0.2159988715169221,0.6747002466121342,-0.3446724869700375,0,1260.48,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
-0.3889659624900721,-0.38983580572536236,-0.9115385697217911,0.005976249766370665,-0.6968331264415439,-0.22110292037102902,-1.5626579807955105,0,245.7,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
-1.1929607174432826,-1.127526131371154,2.374765422064748,-0.7410549710299619,-0.6968331264415439,0.35982959377726426,1.0328493917084793,0,465.46,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
0.8170261699397436,0.8843565749355505,-0.9115385697217911,1.5000386913590356,0.6724148704961551,-0.11638986669856619,0.14987632391972236,1,235.2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.5899646512283747,-0.5239613194791427,-0.08996257177515644,0.005976249766370665,0.9006228699857716,0.3117888686641731,-0.16584072866412772,1,694.8,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
-1.5279585320071203,-1.462839915755605,0.7316134261714783,-0.7410549710299619,-0.9250411259311604,-0.76485736289583,1.703573351515711,1,334.8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
-0.12096771083900194,-0.12158477821780177,0.7316134261714783,-0.7410549710299619,0.2159988715169221,-1.0745161365311449,1.5893391478128742,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.8579629028794449,-0.7922123469867033,1.553189424118113,0.7530074705627031,-0.012209127972694404,-0.06818455592654171,-0.765535342717331,1,414.67,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1.5540213619801866,1.4879213868275618,-0.9115385697217911,0.7530074705627031,0.9006228699857716,0.1859357014664977,-0.05216581114833051,1,855.8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
-1.1929607174432826,-1.2616516451249344,1.553189424118113,-0.7410549710299619,-0.9250411259311604,-0.41500311388991196,-0.9480024612389981,0,397.35,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
-0.053968147926234396,-0.054522021340911615,-0.9115385697217911,1.5000386913590356,-0.9250411259311604,-0.12864235464137969,0.01369013737558154,1,278.23,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
-1.6619576578326554,-1.5969654295093851,0.7316134261714783,-0.7410549710299619,-1.3814571249103933,1.15847236010346,0.7153146590167506,1,1489.21,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.45596552540283963,-0.5239613194791427,0.7316134261714783,-0.7410549710299619,0.2159988715169221,0.6145350446242888,1.1852548776767684,0,981.61,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0.08003097789930069,0.0796034924128687,-0.08996257177515644,1.5000386913590356,-1.1532491254207768,1.2711769618819073,1.3162676669907931,0,1261.03,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1.353022673241884,1.4208586299506718,-0.9115385697217911,1.5000386913590356,-0.9250411259311604,-0.41502140118534897,1.6451279449700735,1,410.94,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
-1.3269598432688177,-1.3957771588787147,1.553189424118113,0.005976249766370665,1.3570388689650046,-1.1036477981623418,0.4119019025477716,1,224.93,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1.1520239845035813,1.0855448455662209,-0.9115385697217911,1.5000386913590356,-0.2404171274623109,-0.6307749127514888,1.3038235493291621,0,253.42,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
-1.2599602803560501,-1.2616516451249344,-0.9115385697217911,-0.7410549710299619,0.4442068710065386,-0.6608575137454115,0.378344731325396,1,150.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
1.353022673241884,1.4208586299506718,0.7316134261714783,1.5000386913590356,-0.012209127972694404,0.6409784738262415,0.7828484661017815,1,1892.66,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0.5490279182886735,0.61610554742799,-0.08996257177515644,-0.7410549710299619,-0.012209127972694404,-0.6691782331692625,0.6167404685510224,1,167.3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.8579629028794449,-0.9263378607404836,0.7316134261714783,-0.7410549710299619,-0.9250411259311604,-0.802401180428063,0.7150350159232308,1,177.89,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.6569642141411423,-0.7251495901098132,-0.9115385697217911,-0.7410549710299619,1.585246868454621,0.05359054438867485,-1.395990697057712,0,233.99,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0.616027481201441,0.5490427905510997,-0.9115385697217911,-0.7410549710299619,-0.2404171274623109,0.8341471755276431,1.1491809186127147,1,550.12,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1.5540213619801866,1.6220469005813423,0.7316134261714783,-0.7410549710299619,0.4442068710065386,0.6038552640890603,-0.058457780752525924,1,896.91,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0.8840257328525112,0.8843565749355505,-0.08996257177515644,-0.7410549710299619,-1.60966512440001,0.031206894773743922,0.5097769852797003,1,274.81,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
-1.5279585320071203,-1.529902672632495,-0.9115385697217911,-0.7410549710299619,-0.4686251269519274,-0.5061469943480947,0.2590769519392028,0,432.84,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
-1.6619576578326554,-1.5969654295093851,0.7316134261714783,-0.7410549710299619,-0.4686251269519274,2.8216104436246154,-0.9803012385405346,1,3000.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
-1.3939594061815852,-1.3957771588787147,-0.08996257177515644,0.005976249766370665,-0.4686251269519274,0.8948061344922884,-0.28748547434523913,0,1216.49,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1.0180248586780463,0.9514193318124406,-0.08996257177515644,-0.7410549710299619,0.9006228699857716,0.1444784027107392,1.584165750582758,1,520.52,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
-1.5279585320071203,-1.529902672632495,-0.08996257177515644,-0.7410549710299619,-1.3814571249103933,-0.1882955123569881,-1.3143349137499314,1,580.61,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
0.14703054081206823,0.14666624928975885,0.7316134261714783,0.7530074705627031,-0.012209127972694404,0.4821533129555919,-0.8379629039389583,1,747.88,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.5899646512283747,-0.5910240763560328,0.7316134261714783,1.5000386913590356,1.3570388689650046,-1.1036477981623418,1.267050482531309,0,260.85,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
-0.053968147926234396,-0.12158477821780177,0.7316134261714783,0.7530074705627031,1.585246868454621,-1.1036477981623418,0.3077348502116474,0,251.95,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1.1520239845035813,1.2196703593200013,-0.9115385697217911,-0.7410549710299619,1.585246868454621,-1.1036477981623418,-0.7686114167460488,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0.48202835537590594,0.41491727679731943,0.7316134261714783,0.7530074705627031,-0.6968331264415439,-0.24412662532625617,-1.6103371282406358,1,409.47,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-1.125961154530515,-1.060463374494264,-0.08996257177515644,-0.7410549710299619,-0.6968331264415439,-0.26459010892029844,1.2822910311281377,1,558.93,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.616027481201441,0.6831683043048801,-0.08996257177515644,-0.7410549710299619,-1.3814571249103933,0.528621330661098,-0.5918769816415375,1,621.83,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
-0.8579629028794449,-0.7922123469867033,-0.9115385697217911,-0.7410549710299619,-0.9250411259311604,0.1919339343698452,-0.894590630376717,1,435.57,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0.2810296666376033,0.28079176304353914,1.553189424118113,0.7530074705627031,0.9006228699857716,-1.0045306568936117,-1.3400620783537527,1,191.84,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1.4200222361546515,1.4208586299506718,0.7316134261714783,-0.7410549710299619,0.2159988715169221,0.5972901250271647,-1.666685211584875,1,734.72,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.7909633399666773,-0.7251495901098132,-0.9115385697217911,-0.7410549710299619,0.2159988715169221,-0.9122163895274586,-0.056779922191407144,0,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
-1.2599602803560501,-1.1945888882480442,-0.08996257177515644,-0.7410549710299619,-0.4686251269519274,-0.5384789326807727,-1.7034582783827281,1,212.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
-0.8579629028794449,-0.8592751038635934,1.553189424118113,1.5000386913590356,0.6724148704961551,0.40154291466914127,-1.2231712652624778,1,1139.77,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.254966836664537,-0.32277304884847224,-0.9115385697217911,0.005976249766370665,1.585246868454621,-1.1036477981623418,-0.4916249326146905,1,150.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0.8840257328525112,0.9514193318124406,2.374765422064748,-0.7410549710299619,0.2159988715169221,-1.0158504927691363,-1.6394200099666947,0,192.13,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.3889659624900721,-0.45689856260225253,-0.08996257177515644,0.005976249766370665,-0.9250411259311604,1.1369665006695069,-0.4930231480822895,1,585.3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.7239637770539098,-0.7251495901098132,-0.08996257177515644,0.005976249766370665,1.585246868454621,-1.1036477981623418,1.6370182952579995,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1.2190235474163489,1.2867331161968913,-0.9115385697217911,0.005976249766370665,0.6724148704961551,-0.9440362835878997,-0.6648638290502044,1,194.24,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.5899646512283747,-0.6580868332329229,-0.9115385697217911,-0.7410549710299619,-1.60966512440001,0.8592190575718182,0.5190052073658535,1,1218.92,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1.353022673241884,1.2867331161968913,1.553189424118113,1.5000386913590356,-1.3814571249103933,-0.07946781721119237,0.2713812480540739,1,1134.86,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
-0.18796727375176947,-0.25571029197158207,-0.9115385697217911,-0.7410549710299619,1.1288308694753881,-1.1036477981623418,-0.15563375575065516,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.053968147926234396,-0.054522021340911615,0.7316134261714783,0.005976249766370665,-1.60966512440001,1.2351144152800742,0.10960771845287169,1,706.06,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.12096771083900194,-0.12158477821780177,-0.9115385697217911,-0.7410549710299619,-0.012209127972694404,-1.06566508553962,0.25264516078824756,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1.2190235474163489,1.1526076024431111,-0.9115385697217911,-0.7410549710299619,0.2159988715169221,0.3953800961068604,-0.622777543475475,0,881.44,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.9510252957652787,0.8843565749355505,-0.9115385697217911,-0.7410549710299619,0.4442068710065386,-0.7640892964874745,-0.6842990240498302,0,150.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
0.14703054081206823,0.14666624928975885,-0.08996257177515644,0.005976249766370665,0.9006228699857716,-1.1036477981623418,0.6198165425797402,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.7909633399666773,-0.8592751038635934,2.374765422064748,-0.7410549710299619,-0.4686251269519274,-0.41202228473367525,1.6609277797539421,1,445.51,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1.2190235474163489,1.1526076024431111,-0.9115385697217911,0.7530074705627031,-1.3814571249103933,1.1413920261652692,-1.4598891439269854,1,522.19,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
-1.728957220745423,-1.6640281863862754,-0.9115385697217911,-0.7410549710299619,-0.4686251269519274,-0.8246933935658087,1.0034868668889008,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.12096771083900194,-0.18864753509469193,-0.9115385697217911,0.005976249766370665,0.2159988715169221,-0.8650717418907822,-1.0927177621354929,0,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
-1.3269598432688177,-1.3957771588787147,-0.08996257177515644,0.7530074705627031,0.9006228699857716,-0.9802085539623551,-1.513860260976306,0,178.33,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
-1.1929607174432826,-1.2616516451249344,-0.08996257177515644,0.005976249766370665,-1.1532491254207768,1.1402582138481732,-0.8408991564209162,0,1282.11,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
-0.18796727375176947,-0.18864753509469193,1.553189424118113,0.7530074705627031,0.2159988715169221,-0.9813423662794513,-0.06460992880996144,0,293.14,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
-1.728957220745423,-1.6640281863862754,-0.08996257177515644,0.005976249766370665,-1.3814571249103933,0.23211112244501128,1.0252990281834449,1,1007.54,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1.1520239845035813,1.1526076024431111,-0.08996257177515644,-0.7410549710299619,0.6724148704961551,-1.1036477981623418,0.3617059672609681,1,166.71,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
-1.2599602803560501,-1.2616516451249344,-0.9115385697217911,0.7530074705627031,-0.6968331264415439,0.9194208341505375,-0.7476381847320641,1,532.2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.18796727375176947,-0.12158477821780177,2.374765422064748,-0.7410549710299619,0.6724148704961551,-1.1036477981623418,0.9984532912055445,1,208.26,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.0589615916177475,-0.9934006176173737,-0.9115385697217911,0.005976249766370665,-1.3814571249103933,3.0142122391674686,1.0338281425357987,0,1134.2,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
1.6210209248929541,1.554984143704452,-0.9115385697217911,0.7530074705627031,-0.2404171274623109,0.06556872289993283,-1.4793243389266113,1,423.31,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
-0.6569642141411423,-0.6580868332329229,-0.08996257177515644,-0.7410549710299619,0.6724148704961551,0.4891024852216652,-1.6440341210097713,1,905.39,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
